2026-02-28 22:00:53.728718,31.2,46.1,925.92,39.0,39.0,0.0,27.3
2026-02-28 22:00:59.053570,31.2,46.1,925.92,14.0,0.0,0.0,5.6
2026-02-28 22:01:04.373780,31.2,46.2,925.94,178.0,83.0,0.0,96.1
2026-02-28 22:01:09.900382,31.2,46.2,925.92,747.0,352.0,0.0,404.4
2026-02-28 22:01:15.124891,31.2,46.2,925.93,0.0,0.0,0.0,0.0
2026-02-28 22:01:20.446617,31.2,46.2,925.96,37.0,22.0,0.0,21.4
2026-02-28 22:01:25.784822,31.2,46.2,925.93,503.0,230.0,0.0,270.2
2026-02-28 22:02:00.991172,31.2,46.2,925.95,0.0,0.0,0.0,0.0
2026-02-28 22:02:06.322156,31.2,46.1,925.93,1000.0,500.0,0.0,550.0
2026-02-28 22:02:11.447481,31.2,46.1,925.93,21.0,18.0,0.0,13.8
2026-02-28 22:02:16.763763,31.2,46.1,925.92,0.0,0.0,0.0,0.0
2026-02-28 22:02:22.088529,31.2,46.1,925.94,980.0,447.0,0.0,526.1
2026-02-28 22:02:27.423509,31.2,46.1,925.94,0.0,0.0,0.0,0.0
2026-02-28 22:02:32.770668,31.2,46.1,925.92,10.0,10.0,0.0,7.0
2026-02-28 22:02:37.898072,31.2,46.1,925.95,480.0,274.0,0.0,274.2
2026-02-28 22:02:43.192347,31.2,46.2,925.94,1000.0,500.0,0.0,550.0
2026-02-28 22:02:51.430737,31.2,46.2,925.92,43.0,55.0,0.0,33.7
2026-02-28 22:02:56.709444,31.2,46.2,925.94,0.0,0.0,0.0,0.0
2026-02-28 22:03:02.037973,31.2,46.2,925.92,987.0,384.0,0.0,510.0
2026-02-28 22:03:07.382671,31.2,46.2,925.95,10.0,0.0,0.0,4.0
2026-02-28 22:03:12.685319,31.2,46.2,925.94,589.0,304.0,0.0,326.8
2026-02-28 22:03:18.003071,31.2,46.1,925.92,1000.0,500.0,0.0,550.0
2026-02-28 22:03:23.585410,31.2,46.1,925.93,472.0,285.0,0.0,274.3
2026-02-28 22:03:29.059721,31.2,46.1,925.95,0.0,12.0,0.0,3.5999999999999996
2026-02-28 22:03:34.382806,31.2,46.2,925.97,953.0,500.0,0.0,531.2
2026-02-28 22:03:39.715342,31.2,46.2,925.94,0.0,0.0,0.0,0.0
2026-02-28 22:03:45.033725,31.2,46.1,925.93,0.0,0.0,0.0,0.0
2026-02-28 22:03:50.410543,31.2,46.1,925.96,801.0,374.0,0.0,432.6
2026-02-28 22:03:55.796688,31.2,46.1,925.96,1000.0,500.0,0.0,550.0
2026-02-28 22:04:01.007071,31.2,46.1,925.94,1000.0,500.0,0.0,550.0
2026-02-28 22:04:06.336599,31.2,46.1,925.94,971.0,456.0,0.0,525.2
2026-02-28 22:04:11.673869,31.2,46.2,925.96,10.0,0.0,0.0,4.0
2026-02-28 22:04:17.094922,31.2,46.1,925.95,293.0,114.0,0.0,151.4
2026-02-28 22:04:22.303612,31.2,46.2,925.95,15.0,0.0,0.0,6.0
2026-02-28 22:04:27.652644,31.2,46.1,925.97,97.0,27.0,0.0,46.900000000000006
2026-02-28 22:04:32.951078,31.2,46.1,925.94,1000.0,500.0,0.0,550.0
2026-02-28 22:04:38.290202,31.2,46.2,925.92,1000.0,500.0,0.0,550.0
2026-02-28 22:04:43.655062,31.2,46.1,925.98,1000.0,500.0,0.0,550.0
2026-02-28 22:04:48.926515,31.2,46.2,925.93,0.0,0.0,0.0,0.0
2026-02-28 22:04:54.054877,31.2,46.2,925.95,0.0,0.0,0.0,0.0
2026-02-28 22:04:59.376710,31.2,46.1,925.99,45.0,9.0,0.0,20.7
2026-02-28 22:05:04.709549,31.2,46.1,925.94,73.0,39.0,0.0,40.900000000000006
2026-02-28 22:05:10.025576,31.2,46.1,925.98,0.0,0.0,0.0,0.0
2026-02-28 22:05:18.320543,31.2,46.2,925.96,1000.0,500.0,0.0,550.0
2026-02-28 22:05:23.547670,31.2,46.2,925.97,0.0,0.0,0.0,0.0
2026-02-28 22:05:28.874837,31.2,46.1,925.97,0.0,0.0,0.0,0.0
2026-02-28 22:05:34.001284,31.2,46.1,925.97,3.0,42.0,0.0,13.8
2026-02-28 22:05:39.310409,31.2,46.2,925.95,648.0,273.0,0.0,341.09999999999997
2026-02-28 22:05:44.636004,31.2,46.2,925.97,791.0,346.0,0.0,420.20000000000005
2026-02-28 22:05:59.810347,31.2,46.1,925.95,14.0,2.0,0.0,6.2
2026-02-28 22:06:05.117973,31.2,46.1,925.99,1000.0,500.0,0.0,550.0
2026-02-28 22:06:10.450270,31.2,46.1,925.98,1000.0,500.0,0.0,550.0
2026-02-28 22:06:15.766371,31.2,46.1,925.96,0.0,0.0,0.0,0.0
2026-02-28 22:06:21.092328,31.2,46.1,925.97,1000.0,500.0,0.0,550.0
2026-02-28 22:06:26.413840,32.1,63.7,926.0,1000.0,500.0,0.0,550.0
2026-02-28 22:06:31.546321,32.0,80.5,925.99,1000.0,500.0,0.0,550.0
2026-02-28 22:06:36.889122,31.5,87.2,925.99,0.0,0.0,0.0,0.0
2026-02-28 22:06:44.421675,31.5,78.3,925.99,1000.0,500.0,0.0,550.0
2026-02-28 22:06:49.563556,31.6,63.4,925.97,1000.0,500.0,0.0,550.0
2026-02-28 22:06:54.888124,31.6,57.3,925.99,51.0,0.0,0.0,20.400000000000002
2026-02-28 22:07:00.209561,31.6,53.9,925.96,298.0,168.0,0.0,169.6
2026-02-28 22:07:05.306209,31.6,51.3,925.99,46.0,0.0,0.0,18.400000000000002
2026-02-28 22:07:10.653218,31.5,49.8,926.0,1000.0,470.0,0.0,541.0
2026-02-28 22:07:15.976705,31.5,48.5,925.97,976.0,488.0,0.0,536.8000000000001
2026-02-28 22:07:21.518316,31.5,47.7,925.99,0.0,42.0,0.0,12.6
2026-02-28 22:07:26.876628,31.5,47.3,925.98,113.0,41.0,0.0,57.5
2026-02-28 22:07:33.179271,31.5,46.9,926.0,1000.0,500.0,0.0,550.0
2026-02-28 22:07:38.344573,31.5,46.7,925.98,1000.0,500.0,0.0,550.0
2026-02-28 22:07:43.623983,31.5,46.6,925.97,1000.0,500.0,0.0,550.0
2026-02-28 22:07:48.948222,31.5,46.5,925.96,285.0,134.0,0.0,154.2
2026-02-28 22:07:54.275733,31.4,46.5,925.99,1000.0,500.0,0.0,550.0
2026-02-28 22:07:59.617602,31.4,46.5,925.97,30.0,14.0,0.0,16.2
2026-02-28 22:08:05.131175,31.4,46.5,925.98,473.0,208.0,0.0,251.60000000000002
2026-02-28 22:08:10.663961,31.4,46.4,926.0,500.0,254.0,0.0,276.2
2026-02-28 22:13:16.230638,31.3,46.1,926.02,327.0,148.0,0.0,175.20000000000002
2026-02-28 22:13:21.542482,31.3,46.1,926.04,1000.0,500.0,0.0,550.0
2026-02-28 22:13:26.887586,31.3,46.1,926.05,1000.0,500.0,0.0,550.0
2026-02-28 22:13:32.193689,31.3,46.1,926.04,101.0,42.0,0.0,53.00000000000001
2026-02-28 22:13:37.539698,31.3,46.1,926.04,856.0,408.0,0.0,464.8
2026-02-28 22:13:43.046136,31.3,46.0,926.04,1000.0,500.0,0.0,550.0
2026-02-28 22:13:48.373158,31.3,46.0,926.05,66.0,54.0,0.0,42.6
2026-02-28 22:13:53.711588,31.3,46.0,926.03,0.0,0.0,0.0,0.0
2026-02-28 22:13:59.228442,31.3,46.1,926.04,73.0,19.0,0.0,34.900000000000006
2026-02-28 22:14:04.418419,31.3,46.0,926.01,0.0,0.0,0.0,0.0
2026-02-28 22:14:09.891588,31.3,46.0,926.02,773.0,343.0,0.0,412.1
2026-02-28 22:14:15.255752,31.3,46.1,926.05,156.0,86.0,0.0,88.2
2026-02-28 22:14:20.527797,31.3,46.0,926.05,872.0,377.0,0.0,461.9
2026-02-28 22:14:25.871029,31.3,46.0,926.07,1000.0,500.0,0.0,550.0
2026-02-28 22:14:30.969297,31.3,46.0,926.07,0.0,6.0,0.0,1.7999999999999998
2026-02-28 22:14:36.307246,31.3,46.0,926.07,1000.0,500.0,0.0,550.0
2026-02-28 22:14:41.464371,31.3,46.0,926.06,0.0,0.0,0.0,0.0
2026-02-28 22:14:46.741916,31.3,46.0,926.08,0.0,26.0,0.0,7.8
2026-02-28 22:14:52.066740,31.3,46.0,926.06,843.0,390.0,0.0,454.20000000000005
2026-02-28 22:14:57.398512,31.3,46.0,926.06,468.0,225.0,0.0,254.70000000000002
2026-02-28 22:15:02.765076,31.3,46.0,926.07,1000.0,500.0,0.0,550.0
2026-02-28 22:15:08.045096,31.3,46.0,926.06,1000.0,420.0,0.0,526.0
2026-02-28 22:15:13.407434,31.3,46.0,926.06,0.0,0.0,0.0,0.0
2026-02-28 22:15:18.692741,31.3,46.0,926.06,808.0,410.0,0.0,446.20000000000005
2026-02-28 22:15:23.813910,31.3,46.0,926.09,0.0,0.0,0.0,0.0
2026-02-28 22:15:29.143561,31.3,46.0,926.05,0.0,0.0,0.0,0.0
2026-02-28 22:15:34.240660,31.2,46.0,926.08,74.0,36.0,0.0,40.4
2026-02-28 22:15:39.374993,31.3,46.0,926.06,1000.0,487.0,0.0,546.1
2026-02-28 22:15:44.720871,31.3,46.0,926.06,216.0,106.0,0.0,118.2
2026-02-28 22:16:00.068251,31.3,46.0,926.07,1000.0,498.0,0.0,549.4
2026-02-28 22:16:05.408401,31.2,45.9,926.07,75.0,0.0,0.0,30.0
2026-02-28 22:16:10.725591,31.2,45.9,926.06,704.0,322.0,0.0,378.20000000000005
2026-02-28 22:16:16.039420,31.2,46.0,926.08,413.0,130.0,0.0,204.20000000000002
2026-02-28 22:16:21.373449,31.3,46.0,926.05,69.0,32.0,0.0,37.2
2026-02-28 22:16:26.583907,31.3,46.0,926.08,1000.0,500.0,0.0,550.0
2026-02-28 22:16:31.846856,31.2,46.0,926.06,1000.0,500.0,0.0,550.0
2026-02-28 22:16:37.128664,31.2,46.0,926.09,792.0,369.0,0.0,427.5
2026-02-28 22:16:42.456220,31.3,46.0,926.06,0.0,0.0,0.0,0.0
2026-02-28 22:16:47.798889,31.2,46.0,926.09,0.0,0.0,0.0,0.0
2026-02-28 22:16:53.108827,31.3,46.0,926.08,1000.0,500.0,0.0,550.0
2026-02-28 22:16:58.434549,31.2,46.0,926.07,453.0,199.0,0.0,240.9
2026-02-28 22:17:03.760968,31.2,46.0,926.08,970.0,500.0,0.0,538.0
2026-02-28 22:17:09.089834,31.3,45.9,926.07,587.0,300.0,0.0,324.8
2026-02-28 22:17:14.659089,31.3,46.0,926.08,1000.0,500.0,0.0,550.0
2026-02-28 22:17:19.906797,31.2,45.9,926.07,0.0,0.0,0.0,0.0
2026-02-28 22:17:25.058900,31.3,45.9,926.1,515.0,187.0,0.0,262.1
2026-02-28 22:17:30.171645,31.3,45.9,926.06,373.0,145.0,0.0,192.70000000000002
2026-02-28 22:17:35.717941,31.2,45.9,926.04,525.0,218.0,0.0,275.4
2026-02-28 22:17:40.826815,31.3,45.9,926.05,1000.0,500.0,0.0,550.0
2026-02-28 22:17:45.968949,31.2,45.9,926.08,1000.0,500.0,0.0,550.0
2026-02-28 22:17:51.278005,31.3,45.9,926.08,0.0,0.0,0.0,0.0
2026-02-28 22:17:56.409793,31.2,45.9,926.08,0.0,0.0,0.0,0.0
2026-02-28 22:18:01.721958,31.3,45.9,926.04,0.0,7.0,0.0,2.1
2026-02-28 22:18:07.062321,31.2,45.9,926.07,0.0,0.0,0.0,0.0
2026-02-28 22:18:15.361990,31.2,45.9,926.09,258.0,171.0,0.0,154.5
2026-02-28 22:18:20.501073,31.2,45.9,926.04,484.0,236.0,0.0,264.40000000000003
2026-02-28 22:18:25.876802,31.2,45.9,926.05,1000.0,500.0,0.0,550.0
2026-02-28 22:18:30.996565,31.2,45.9,926.07,1000.0,500.0,0.0,550.0
2026-02-28 22:18:36.122840,31.2,45.9,926.09,0.0,0.0,0.0,0.0
2026-02-28 22:18:41.224079,31.2,45.9,926.05,0.0,0.0,0.0,0.0
2026-02-28 22:18:46.360428,31.2,45.9,926.06,0.0,0.0,0.0,0.0
2026-02-28 22:18:54.409895,31.2,45.9,926.05,1000.0,500.0,0.0,550.0
2026-02-28 22:18:59.513733,31.2,45.9,926.07,0.0,0.0,0.0,0.0
2026-02-28 22:19:04.788561,31.2,45.9,926.08,795.0,406.0,0.0,439.8
2026-02-28 22:19:10.118106,31.2,45.9,926.04,0.0,0.0,0.0,0.0
2026-02-28 22:19:15.457372,31.2,45.9,926.08,0.0,0.0,0.0,0.0
2026-02-28 22:19:20.763470,31.2,45.9,926.11,1000.0,500.0,0.0,550.0
2026-02-28 22:19:35.936796,31.2,45.9,926.07,0.0,0.0,0.0,0.0
2026-02-28 22:19:41.057628,31.2,45.9,926.12,165.0,77.0,0.0,89.1
2026-02-28 22:19:46.378552,31.2,45.9,926.1,1000.0,500.0,0.0,550.0
2026-02-28 22:22:11.771756,31.2,45.8,926.09,973.0,500.0,0.0,539.2
2026-02-28 22:22:16.896178,31.2,45.8,926.06,1000.0,500.0,0.0,550.0
2026-02-28 22:22:22.012599,31.2,45.8,926.07,820.0,373.0,0.0,439.9
2026-02-28 22:22:27.335622,31.2,45.8,926.07,4.0,65.0,0.0,21.1
2026-02-28 22:22:32.469616,31.2,45.8,926.09,854.0,435.0,0.0,472.1
2026-02-28 22:22:37.799430,31.2,45.8,926.09,972.0,463.0,0.0,527.7
2026-02-28 22:22:43.109479,31.2,45.8,926.04,0.0,1.0,0.0,0.3
2026-02-28 22:22:48.223048,31.2,45.8,926.08,977.0,489.0,0.0,537.5
2026-02-28 22:26:58.115742,31.2,45.6,926.08,350.0,166.0,0.0,189.8
2026-02-28 22:27:03.866692,31.2,45.6,926.11,553.0,271.0,0.0,302.5
2026-02-28 22:27:19.296188,31.2,45.6,926.11,21.0,9.0,0.0,11.1
2026-02-28 22:27:22.072156,31.2,45.7,926.11,474.0,232.0,0.0,259.20000000000005
2026-02-28 22:27:27.191390,31.2,45.6,926.1,371.0,183.0,0.0,203.3
2026-02-28 22:27:36.361201,31.2,45.5,926.1,0.0,0.0,0.0,0.0
2026-02-28 22:27:41.527346,31.2,45.6,926.09,262.0,123.0,0.0,141.70000000000002
2026-02-28 22:27:49.719691,31.2,45.6,926.12,472.0,238.0,0.0,260.2
2026-02-28 22:28:08.415640,31.2,45.6,926.09,399.0,198.0,0.0,219.00000000000003
2026-02-28 22:28:12.754568,31.2,45.6,926.09,0.0,0.0,0.0,0.0
2026-02-28 22:28:13.779394,31.2,45.6,926.1,43.0,17.0,0.0,22.299999999999997
2026-02-28 22:28:19.416930,31.2,45.6,926.1,0.0,0.0,0.0,0.0
2026-02-28 22:28:24.800689,31.2,45.6,926.09,51.0,22.0,0.0,27.0
2026-02-28 22:28:29.886605,31.2,45.6,926.11,28.0,15.0,0.0,15.700000000000001
2026-02-28 22:28:35.389654,31.2,45.6,926.07,97.0,48.0,0.0,53.2
2026-02-28 22:28:40.953370,31.2,45.6,926.07,47.0,21.0,0.0,25.1
2026-02-28 22:28:46.246625,31.2,45.5,926.08,597.0,294.0,0.0,327.0
2026-02-28 22:28:51.681102,31.2,45.6,926.09,305.0,146.0,0.0,165.8
2026-02-28 22:28:56.895069,31.2,45.7,926.1,422.0,213.0,0.0,232.70000000000002
2026-02-28 22:29:02.441466,31.2,45.6,926.07,18.0,10.0,0.0,10.2
2026-02-28 22:29:09.752422,31.2,45.6,926.12,423.0,210.0,0.0,232.20000000000002
2026-02-28 22:29:35.296762,31.2,45.5,926.13,4.0,0.0,0.0,1.6
2026-02-28 22:29:40.938482,31.2,45.5,926.08,484.0,240.0,0.0,265.6
2026-02-28 22:29:46.257374,31.2,45.5,926.1,0.0,0.0,0.0,0.0
2026-02-28 22:29:52.073042,31.2,45.6,926.08,0.0,0.0,0.0,0.0
2026-02-28 22:29:57.340853,31.2,45.5,926.12,552.0,270.0,0.0,301.8
2026-02-28 22:30:03.048061,31.2,45.5,926.11,452.0,223.0,0.0,247.7
2026-02-28 22:30:21.527656,31.2,45.5,926.1,0.0,0.0,0.0,0.0
2026-02-28 22:30:27.215608,31.2,45.5,926.09,452.0,223.0,0.0,247.7
2026-02-28 22:30:42.809635,31.2,45.5,926.11,92.0,44.0,0.0,50.0
2026-02-28 22:30:48.610803,31.2,45.5,926.13,549.0,269.0,0.0,300.3
2026-02-28 22:30:54.284077,31.2,45.5,926.11,131.0,58.0,0.0,69.80000000000001
2026-02-28 22:30:59.790687,31.2,45.5,926.11,0.0,0.0,0.0,0.0
2026-02-28 22:31:05.314497,31.2,45.5,926.12,336.0,171.0,0.0,185.7
2026-02-28 22:31:11.371768,31.2,45.5,926.12,0.0,0.0,0.0,0.0
2026-02-28 22:31:17.192445,31.2,45.5,926.1,0.0,0.0,0.0,0.0
2026-02-28 22:31:22.725869,31.2,45.5,926.07,526.0,261.0,0.0,288.7
2026-02-28 22:31:28.040384,31.2,45.5,926.11,0.0,0.0,0.0,0.0
2026-02-28 22:31:33.573926,31.2,45.5,926.1,142.0,67.0,0.0,76.9
2026-02-28 22:31:39.208484,31.2,45.5,926.06,66.0,50.0,0.0,41.400000000000006
2026-02-28 22:31:44.839268,31.2,45.5,926.08,277.0,136.0,0.0,151.60000000000002
2026-02-28 22:31:50.371669,31.2,45.6,926.08,81.0,39.0,0.0,44.099999999999994
2026-02-28 22:31:56.276894,31.2,45.7,926.1,156.0,73.0,0.0,84.30000000000001
2026-02-28 22:32:01.424476,31.2,45.7,926.09,519.0,257.0,0.0,284.70000000000005
2026-02-28 22:32:06.544615,31.2,45.6,926.08,0.0,0.0,0.0,0.0
2026-02-28 22:32:12.124961,31.2,45.6,926.08,3.0,0.0,0.0,1.2000000000000002
2026-02-28 22:32:17.401761,31.2,45.6,926.07,26.0,10.0,0.0,13.4
2026-02-28 22:32:26.002567,31.2,45.6,926.13,19.0,7.0,0.0,9.700000000000001
2026-02-28 22:32:31.628873,31.2,45.6,926.06,50.0,49.0,0.0,34.7
2026-02-28 22:32:36.863595,31.2,45.7,926.09,69.0,34.0,0.0,37.8
2026-02-28 22:32:42.183732,31.2,45.7,926.06,351.0,177.0,0.0,193.5
2026-02-28 22:32:47.531532,31.2,45.8,926.1,75.0,37.0,0.0,41.1
2026-02-28 22:32:52.833279,31.2,45.8,926.1,253.0,119.0,0.0,136.9
2026-02-28 22:32:57.947514,31.2,45.9,926.09,489.0,241.0,0.0,267.90000000000003
2026-02-28 22:33:03.071847,31.2,45.9,926.08,230.0,119.0,0.0,127.69999999999999
2026-02-28 22:33:08.190286,31.2,45.9,926.1,488.0,240.0,0.0,267.20000000000005
2026-02-28 22:33:13.766054,31.2,45.9,926.1,506.0,238.0,0.0,273.8
2026-02-28 22:33:19.101498,31.2,45.9,926.06,424.0,220.0,0.0,235.60000000000002
2026-02-28 22:33:24.469946,31.2,46.0,926.09,470.0,233.0,0.0,257.9
2026-02-28 22:33:29.996497,31.2,45.9,926.09,78.0,40.0,0.0,43.2
2026-02-28 22:33:35.659959,31.2,45.9,926.06,327.0,171.0,0.0,182.10000000000002
2026-02-28 22:33:40.751067,31.2,45.9,926.07,0.0,0.0,0.0,0.0
2026-02-28 22:33:46.293669,31.2,45.9,926.07,57.0,28.0,0.0,31.200000000000003
2026-02-28 22:33:51.651031,31.2,45.9,926.07,5.0,5.0,0.0,3.5
2026-02-28 22:33:57.029670,31.2,45.9,926.07,18.0,10.0,0.0,10.2
2026-02-28 22:34:22.837112,31.2,45.9,926.09,7.0,0.0,0.0,2.8000000000000003
2026-02-28 22:34:28.784128,31.2,45.9,926.07,16.0,5.0,0.0,7.9
2026-02-28 22:34:34.443695,31.2,45.9,926.09,172.0,84.0,0.0,94.0
2026-02-28 22:34:39.561167,31.2,45.9,926.07,0.0,0.0,0.0,0.0
2026-02-28 22:34:45.276838,31.2,45.9,926.08,23.0,8.0,0.0,11.600000000000001
2026-02-28 22:34:53.876422,31.2,45.8,926.11,3.0,0.0,0.0,1.2000000000000002
2026-02-28 22:34:59.247397,31.2,45.8,926.07,155.0,79.0,0.0,85.7
2026-02-28 22:35:04.518274,31.2,45.8,926.07,238.0,114.0,0.0,129.4
2026-02-28 22:35:10.083424,31.2,45.8,926.05,74.0,37.0,0.0,40.7
2026-02-28 22:35:15.885584,31.2,45.7,926.07,314.0,150.0,0.0,170.60000000000002
2026-02-28 22:35:21.106771,31.2,45.7,926.08,562.0,276.0,0.0,307.6
2026-02-28 22:35:27.041515,31.2,45.7,926.1,72.0,33.0,0.0,38.7
2026-02-28 22:35:32.504624,31.2,45.6,926.09,478.0,234.0,0.0,261.40000000000003
2026-02-28 22:35:38.166853,31.2,45.6,926.05,426.0,207.0,0.0,232.5
2026-02-28 22:35:43.748359,31.2,45.6,926.06,45.0,1.0,0.0,18.3
2026-02-28 22:35:49.777365,31.2,45.6,926.08,0.0,0.0,0.0,0.0
2026-02-28 22:35:55.544164,31.2,45.6,926.09,0.0,0.0,0.0,0.0
2026-02-28 22:36:00.868761,31.2,45.6,926.09,0.0,0.0,0.0,0.0
2026-02-28 22:36:06.272616,31.3,45.6,926.07,29.0,2.0,0.0,12.200000000000001
2026-02-28 22:36:14.971929,31.2,45.6,926.09,314.0,153.0,0.0,171.5
2026-02-28 22:36:20.414426,31.2,45.6,926.09,190.0,102.0,0.0,106.6
2026-02-28 22:36:27.164002,31.2,45.6,926.07,31.0,15.0,0.0,16.9
2026-02-28 22:36:32.816663,31.2,45.6,926.06,0.0,0.0,0.0,0.0
2026-02-28 22:36:38.359442,31.2,45.6,926.07,0.0,0.0,0.0,0.0
2026-02-28 22:36:43.774002,31.2,45.8,926.07,217.0,107.0,0.0,118.9
2026-02-28 22:36:49.279139,31.3,45.7,926.05,4.0,1.0,0.0,1.9000000000000001
2026-02-28 22:36:54.733555,31.2,45.6,926.07,0.0,0.0,0.0,0.0
2026-02-28 22:37:00.230299,31.3,45.6,926.08,443.0,218.0,0.0,242.60000000000002
2026-02-28 22:37:05.601600,31.2,45.5,926.06,148.0,68.0,0.0,79.6
2026-02-28 22:37:11.389326,31.3,45.6,926.08,29.0,11.0,0.0,14.900000000000002
2026-02-28 22:37:17.236941,31.2,45.6,926.1,3.0,1.0,0.0,1.5000000000000002
2026-02-28 22:37:22.560263,31.3,45.6,926.1,0.0,0.0,0.0,0.0
2026-02-28 22:37:27.893698,31.3,45.6,926.11,27.0,13.0,0.0,14.700000000000001
2026-02-28 22:37:33.211876,31.3,45.6,926.08,447.0,218.0,0.0,244.2
2026-02-28 22:37:38.537947,31.3,45.5,926.08,0.0,0.0,0.0,0.0
2026-02-28 22:37:44.109569,31.3,45.5,926.1,31.0,15.0,0.0,16.9
2026-02-28 22:37:49.846195,31.3,45.5,926.08,339.0,162.0,0.0,184.2
2026-02-28 22:37:58.604057,31.3,45.4,926.08,231.0,113.0,0.0,126.30000000000001
2026-02-28 22:38:03.927979,31.3,45.5,926.07,131.0,66.0,0.0,72.2
2026-02-28 22:38:09.048757,31.3,45.5,926.09,262.0,132.0,0.0,144.4
2026-02-28 22:38:14.389486,31.3,45.5,926.07,65.0,32.0,0.0,35.6
2026-02-28 22:38:19.715166,31.2,45.4,926.08,136.0,68.0,0.0,74.80000000000001
2026-02-28 22:38:24.839500,31.3,45.4,926.09,55.0,29.0,0.0,30.7
2026-02-28 22:38:40.413496,31.3,45.4,926.1,334.0,166.0,0.0,183.39999999999998
2026-02-28 22:38:45.814761,31.2,45.4,926.08,75.0,37.0,0.0,41.1
2026-02-28 22:38:51.254160,31.2,45.4,926.07,315.0,156.0,0.0,172.8
2026-02-28 22:38:56.569550,31.2,45.4,926.07,0.0,0.0,0.0,0.0
